,equipment,model,manufacturer,losses_total,abandoned,abandoned and destroyed,captured,captured and destroyed,damaged,damaged and abandoned,damaged and captured,damaged beyond economical repair,destroyed,sunk,lost_by
349,Naval Ships and Submarines,Project 02510 BK-16E high-speed assault boat,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
350,Naval Ships and Submarines,Project 640 small patrol boat,Russia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
351,Naval Ships and Submarines,Project 1171 Tapir-class landing ship,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
352,Naval Ships and Submarines,Project 775 Ropucha-class landing ship,Poland,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
353,Naval Ships and Submarines,Project 775 Ropucha-class landing ship,Poland,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,russia
354,Naval Ships and Submarines,Project 775 Ropucha-class landing ship,Poland,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
355,Naval Ships and Submarines,Project 11770 Serna-class landing craft,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
356,Naval Ships and Submarines,Project 22870 rescue tug,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
357,Naval Ships and Submarines,Project 266M Natya-class minesweeper,the Soviet Union,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
358,"Trucks, Vehicles, and Jeeps",GAZ-51,the Soviet Union,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
359,"Trucks, Vehicles, and Jeeps",GAZ-66,the Soviet Union,37,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,russia
360,"Trucks, Vehicles, and Jeeps",KrAZ-255B,the Soviet Union,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
361,"Trucks, Vehicles, and Jeeps",KrAZ-255B tanker,the Soviet Union,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,russia
362,"Trucks, Vehicles, and Jeeps",KrAZ-260 tanker,the Soviet Union,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,russia
363,"Trucks, Vehicles, and Jeeps",ZiL-131,the Soviet Union,28,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,russia
364,"Trucks, Vehicles, and Jeeps",ZiL-131 tanker,the Soviet Union,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
365,"Trucks, Vehicles, and Jeeps",2F77M transloading vehicle for 2K22M Tunguska-M,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,russia
366,"Trucks, Vehicles, and Jeeps",9T217 transloader (for 9K33 Osa),the Soviet Union,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
367,"Trucks, Vehicles, and Jeeps",9T244 transloader (for 9A330/1 Tor),Russia,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,russia
368,"Trucks, Vehicles, and Jeeps",Truck-based support equipment (for S-400),Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
369,"Trucks, Vehicles, and Jeeps",GAZ-3308,Russia,7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
370,"Trucks, Vehicles, and Jeeps",GAZ Sobol,Russia,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
371,"Trucks, Vehicles, and Jeeps",Ural-375D,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
372,"Trucks, Vehicles, and Jeeps",Ural-375D tanker,the Soviet Union,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
373,"Trucks, Vehicles, and Jeeps",Ural-4320,Russia,787,13.0,0.0,134.0,0.0,17.0,2.0,13.0,0.0,608.0,0.0,russia
374,"Trucks, Vehicles, and Jeeps",Ural-4320,Russia,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
375,"Trucks, Vehicles, and Jeeps",Ural-4320,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
376,"Trucks, Vehicles, and Jeeps",Ural-4320,Russia,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,russia
377,"Trucks, Vehicles, and Jeeps",Ural-4320,Russia,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
378,"Trucks, Vehicles, and Jeeps",Ural-4320 tanker,Russia,164,1.0,0.0,59.0,0.0,1.0,0.0,2.0,0.0,101.0,0.0,russia
379,"Trucks, Vehicles, and Jeeps",Ural Avtozaks,Russia,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,russia
380,"Trucks, Vehicles, and Jeeps",Ural-43206,Russia,145,1.0,0.0,36.0,0.0,1.0,3.0,3.0,0.0,101.0,0.0,russia
381,"Trucks, Vehicles, and Jeeps",Ural-43206,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
382,"Trucks, Vehicles, and Jeeps",Ural Federal,Russia,30,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,russia
383,"Trucks, Vehicles, and Jeeps",Ural-5323,Russia,6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
384,"Trucks, Vehicles, and Jeeps",Ural-63704-0010 Tornado-U,Russia,14,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,russia
385,"Trucks, Vehicles, and Jeeps",Ural-542301 tank transporter,Russia,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
386,"Trucks, Vehicles, and Jeeps",Ural-63501-AT,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
387,"Trucks, Vehicles, and Jeeps",MAZ TZ-500 tanker,the Soviet Union,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
388,"Trucks, Vehicles, and Jeeps",MAZ 531605 tanker,Belarus,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
389,"Trucks, Vehicles, and Jeeps",KamAZ 4x4,Russia,27,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,russia
390,"Trucks, Vehicles, and Jeeps",KamAZ 6x4,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
391,"Trucks, Vehicles, and Jeeps",KamAZ 6x6,Russia,862,12.0,0.0,135.0,0.0,12.0,2.0,20.0,0.0,681.0,0.0,russia
392,"Trucks, Vehicles, and Jeeps",KamAZ 6x6,Russia,7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,russia
393,"Trucks, Vehicles, and Jeeps",KamAZ 6x6 tanker,Russia,128,1.0,0.0,27.0,0.0,4.0,0.0,3.0,0.0,93.0,0.0,russia
394,"Trucks, Vehicles, and Jeeps",KamAZ 8x8,Russia,17,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,russia
395,"Trucks, Vehicles, and Jeeps",KamAZ Avtozaks,Russia,23,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,russia
396,"Trucks, Vehicles, and Jeeps",KamAZ-5350 with armoured cabin,Russia,14,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,russia
397,"Trucks, Vehicles, and Jeeps",KamAZ with MM-501 armoured cabin,Russia,30,2.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,russia
398,"Trucks, Vehicles, and Jeeps",KamAZ-6350 8x8 artillery tractor,Russia,16,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,russia
399,"Trucks, Vehicles, and Jeeps",KamAZ tank low-loader,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
400,"Trucks, Vehicles, and Jeeps",KamAZ 'Gorets' 3958,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,russia
401,"Trucks, Vehicles, and Jeeps",Civilian KamAZ 6x6 converted for military use,Russia,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
402,"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,the Soviet Union,33,1.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,russia
403,"Trucks, Vehicles, and Jeeps",UAZ-452 van,the Soviet Union,63,1.0,0.0,10.0,0.0,2.0,1.0,4.0,0.0,45.0,0.0,russia
404,"Trucks, Vehicles, and Jeeps",UAZ-3303,the Soviet Union,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,russia
405,"Trucks, Vehicles, and Jeeps",LuAZ-969,the Soviet Union,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,russia
406,"Trucks, Vehicles, and Jeeps",UAZ Patriot jeep,Russia,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,russia
407,"Trucks, Vehicles, and Jeeps",UAZ-3151,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
408,"Trucks, Vehicles, and Jeeps",UAZ-31514,Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
409,"Trucks, Vehicles, and Jeeps",UAZ-23632 pickup truck,Russia,8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,russia
410,"Trucks, Vehicles, and Jeeps",UAZ-23632-148-64 armed pickup truck,Russia,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,russia
411,"Trucks, Vehicles, and Jeeps",UAZ-394511 ‘Esaul’,Russia,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,russia
412,"Trucks, Vehicles, and Jeeps",UAZ-515195 'Esaul',Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
413,"Trucks, Vehicles, and Jeeps",UAZ-39094,Russia,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,russia
414,"Trucks, Vehicles, and Jeeps",Unknown fuel tanker,Russia,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,russia
415,"Trucks, Vehicles, and Jeeps",(Unknown) truck,Russia,256,1.0,0.0,10.0,1.0,7.0,2.0,0.0,0.0,235.0,0.0,russia
416,"Trucks, Vehicles, and Jeeps",(Unknown) vehicle,Russia,46,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,40.0,0.0,russia
